start,end,deviceid,com_select,mobilization_datetime,mobilization_venue,Engagement_datetime,engagement_venue,latitude,longitude,altitude,precision,_uuid,_submission_time,_index,communityid,SNO,state,lga,ward,community_name,state_shp,lga_shp,ward_shp,community
12mar2026,12mar2026,collect:tXybH440FHdviuG1,1001064,11mar2026,VILLAGE CHAIRMAN RESIDENCE,18mar2026,IKENYI COUNCIL HALL OBOKWE,5.059215,7.2720061,60.65936279296875,3.216,3f273e19-a264-4354-bfeb-6cac8ec06700,12mar2026,24,1001064,1082,ABIA,UKWA WEST,OBOKWE,IKENYI,2016. ABIA,23328. UKWA WEST,143. OBOKWE,1001064. IKENYI
09mar2026,09mar2026,collect:fapOpudI7xYzcgX8,1001065,09mar2026,UMUAKWA COUNCIL HALL OBOKWE,18mar2026,UMUAKWA COUNCIL HALL,5.0609113,7.2580893,85.04791259765625,4.824,cc525680-d3c1-46ba-ade1-6b36454be3d2,13mar2026,30,1001065,1075,ABIA,UKWA WEST,OBOKWE,UMUAKWA,2016. ABIA,23328. UKWA WEST,143. OBOKWE,1001065. UMUAKWA
12mar2026,10mar2026,collect:fapOpudI7xYzcgX8,1001066,10mar2026,CHAIRMAN'S COMPOUND,20mar2026,CHAIRMAN'S COMPOUND,5.0624529,7.2673011,80.49499512,4.759,b6429738-81f6-4895-97d0-933e0da2cfc5,13mar2026,32,1001066,1081,ABIA,UKWA WEST,OBOKWE,UMUGURU,2016. ABIA,23328. UKWA WEST,143. OBOKWE,1001066. UMUGURU
12mar2026,12mar2026,collect:tXybH440FHdviuG1,1001067,11mar2026,VILLAGE HEAD RESIDENCE,21mar2026,UMUIKAA VILLAGE COUNCIL HALL,5.0620831,7.2657683,60.65936279296875,4.502,1edadf72-16c0-4017-b4ee-f40995ea3d27,12mar2026,23,1001067,1080,ABIA,UKWA WEST,OBOKWE,UMUIKAA,2016. ABIA,23328. UKWA WEST,143. OBOKWE,1001067. UMUIKAA
09mar2026,09mar2026,collect:fapOpudI7xYzcgX8,1001068,09mar2026,UMUINWERE VILLAGE COUNCIL HALL,16mar2026,UMUINWERE COMMUNITY HALL,5.0575719,7.2678404,75.81219482421875,4.406,332a87a4-a557-4012-b310-1b8040646d0b,13mar2026,31,1001068,1077,ABIA,UKWA WEST,OBOKWE,UMUINWERE,2016. ABIA,23328. UKWA WEST,143. OBOKWE,1001068. UMUINWERE
11mar2026,12mar2026,collect:tXybH440FHdviuG1,1001069,11mar2026,THE VILLAGE HEAD RESIDENCE,16mar2026,UMUNDUGU VILLAGE COUNCIL HALL,5.0465194,7.2718693,80.88500977,4.931,ad209249-71fb-4c41-87c7-a20f2541777b,12mar2026,22,1001069,1074,ABIA,UKWA WEST,OBOKWE,UMUNDUGU,2016. ABIA,23328. UKWA WEST,143. OBOKWE,1001069. UMUNDUGU
11mar2026,12mar2026,collect:tXybH440FHdviuG1,1001070,11mar2026,VILLAGE HEAD HOUSE,12mar2026,UMUOKA VILLAGE COUNCIL HALL,5.0622357,7.2599351,78.11560059,4.288,4f814ac5-0aec-4ff2-96a2-393b47fd4c2d,12mar2026,21,1001070,1076,ABIA,UKWA WEST,OBOKWE,UMUOKA,2016. ABIA,23328. UKWA WEST,143. OBOKWE,1001070. UMUOKA
12mar2026,13mar2026,collect:tXybH440FHdviuG1,1001071,12mar2026,UMUOPERE VILLAGE COUNCIL HALL OBOKWE,18mar2026,UMUOPERE VILLAGE COUNCIL HALL,5.0635153,7.2694895,83.68371582,4.716,0aad7c8f-6b75-43d7-95b3-1c271e5df885,13mar2026,44,1001071,1078,ABIA,UKWA WEST,OBOKWE,UMUOPERE,2016. ABIA,23328. UKWA WEST,143. OBOKWE,1001071. UMUOPERE
18mar2026,18mar2026,collect:ejXaesPctSN2Dwoo,1001104,18mar2026,Iortaver Aba compound,26mar2026,RCM Chafu,7.7626206,9.3188288,361.808,3.269,60de4c4e-3be2-49b6-871d-2085c4e94b02,18mar2026,65,1001104,13,BENUE,AGATU,OGWULE-OGBAULU,EGWUMA,2022. BENUE,23434. AGATU,1461. OGWULE OGBAULU,1001104. EGWUMA
17mar2026,18mar2026,collect:3S3l8owGDdyC5VVC,1001104,17mar2026,METHODIST PRIMARY SCHOOL EGWUMA,26mar2026,METHODIST PRIMARY SCHOOL EGWUMA,7.9035417,7.7329567,136.5,3.966,c0eaf9cc-d67a-4101-945c-93782dc995ec,18mar2026,70,1001104,13,BENUE,AGATU,OGWULE-OGBAULU,EGWUMA,2022. BENUE,23434. AGATU,1461. OGWULE OGBAULU,1001104. EGWUMA
17mar2026,18mar2026,collect:3S3l8owGDdyC5VVC,1001106,17mar2026,CHIEF PALACE,26mar2026,OGWULE ANKPA MARKET SQUARE,7.8637367,7.7672667,149,4.533,3e468f02-3fd0-4058-8a5e-000894b0a9bd,18mar2026,69,1001106,12,BENUE,AGATU,OGWULE-OGBAULU,OGWULE-ANKPA,2022. BENUE,23434. AGATU,1461. OGWULE OGBAULU,1001106. OGWULE-ANKPA
17mar2026,17mar2026,collect:uLk77Bu7C0TqWoyL,1001107,17mar2026,"ISLAMIYA PRIMARY SCHOOL, OGWULE OGBAULU AGATU",24mar2026,"ISLAMIYA PRIMARY SCHOOL, OGWULE OGBAULU AGATU",7.8831609,7.7803433,122.6,4.516,a5a6f929-82bb-4126-b897-0e23ba614c0b,17mar2026,33,1001107,15,BENUE,AGATU,OGWULE-OGBAULU,OGWULE-OGBAUKLU,2022. BENUE,23434. AGATU,1461. OGWULE OGBAULU,1001107. OGWULE-OGBAUKLU
17mar2026,18mar2026,collect:3S3l8owGDdyC5VVC,1001108,17mar2026,CHIEF PALACE,27mar2026,OKPAGABI MARKET SQUARE,7.793685,7.7649917,169.9,4.55,0d35dad7-f3eb-493b-9059-b8091ccc8d70,18mar2026,71,1001108,14,BENUE,AGATU,OGWULE-OGBAULU,OKPAGABI,2022. BENUE,23434. AGATU,1461. OGWULE OGBAULU,1001108. OKPAGABI
16mar2026,18mar2026,collect:wsHZyz9GRknZbr8h,1001109,16mar2026,LGEA  PRIMARY SCHOOL OLEGOMAKWU,24mar2026,LGEA PRIMARY SCHOOL,7.8970324,8.110713499999999,96.3,4.5,a2c786c1-96cc-4aec-bab4-56e62d1cada5,18mar2026,73,1001109,1,BENUE,AGATU,OKOKOLO,AKPEKO1,2022. BENUE,23434. AGATU,1455. OKOKOLO,1001109. AKPEKO1
16mar2026,18mar2026,collect:wsHZyz9GRknZbr8h,1001109,16mar2026,AKPEKO1,23mar2026,AKPEKO MARKET SQUARE,7.8968403,8.110528800000001,93.2,3.64,6d0a5a50-ccdd-4d70-855f-74655dbedb6e,18mar2026,76,1001109,1,BENUE,AGATU,OKOKOLO,AKPEKO1,2022. BENUE,23434. AGATU,1455. OKOKOLO,1001109. AKPEKO1
16mar2026,16mar2026,collect:3S3l8owGDdyC5VVC,1001110,16mar2026,LGEA PRIMARY SCHOOL AKPEKO2,24mar2026,LGEA PRIMARY SCHOOL AKPEKO2,7.898285,8.1120783,81.8,4.68,67ac1b5c-90c2-4c48-9ed5-34607d3c9ccd,16mar2026,15,1001110,2,BENUE,AGATU,OKOKOLO,AKPEKO2,2022. BENUE,23434. AGATU,1455. OKOKOLO,1001110. AKPEKO2
16mar2026,16mar2026,collect:kePTR3OJnPcO4vr5,1001111,16mar2026,Akwu market square,23mar2026,Akwu market square,7.8694693,8.0611611,99.40000000000001,4.783,92ed628e-f880-4a71-973c-fa826e9d4414,16mar2026,11,1001111,4,BENUE,AGATU,OKOKOLO,AKWU,2022. BENUE,23434. AGATU,1455. OKOKOLO,1001111. AKWU
16mar2026,16mar2026,collect:3S3l8owGDdyC5VVC,1001112,16mar2026,OKOKOLO MARKET SQUARE,23mar2026,OKOKOLO MARKET SQUARE,7.8655483,8.094946699999999,98.2,4.733,d7dda02d-aaf2-4133-b524-f3e80dca9654,16mar2026,12,1001112,5,BENUE,AGATU,OKOKOLO,OKOKOLO,2022. BENUE,23434. AGATU,1455. OKOKOLO,1001112. OKOKOLO
17mar2026,18mar2026,collect:wsHZyz9GRknZbr8h,1001114,17mar2026,METHODIST CHORCH OBANOWA,30mar2026,METHODIST CHURCH,7.922798,7.8478142,80.5,4.5,6283f642-384c-43ff-b138-d58449a03616,18mar2026,75,1001114,6,BENUE,AGATU,USHA,OBANOWA,2022. BENUE,23434. AGATU,1452. USHA,1001114. OBANOWA
17mar2026,18mar2026,collect:wsHZyz9GRknZbr8h,1001114,17mar2026,USHA mARKET SQUARE,01apr2026,USHA METHODIST PRIMARY SCHOOL,7.9346265,7.8274517,92.09999999999999,4.933,690c25f6-b5fe-4f01-a9d9-4e5054caea56,18mar2026,74,1001114,6,BENUE,AGATU,USHA,OBANOWA,2022. BENUE,23434. AGATU,1452. USHA,1001114. OBANOWA
17mar2026,17mar2026,collect:uLk77Bu7C0TqWoyL,1001115,17mar2026,CHIEF PLACES OGAM AGATU,30mar2026,OGAM MARKET SQUARE,7.909605,7.82905,111.3,5,baf1ab76-0e21-4759-89dd-4ee2d19ef733,17mar2026,34,1001115,8,BENUE,AGATU,USHA,OGAM,2022. BENUE,23434. AGATU,1452. USHA,1001115. OGAM
17mar2026,17mar2026,collect:uLk77Bu7C0TqWoyL,1001116,17mar2026,OGWUFA MARKET SQUARE AGATU,03apr2026,OGWUFA MARKET SQUARE AGATU,7.9365127,7.8214954,93.7,4.75,022baf89-c2a3-413e-808f-f4505948aeee,17mar2026,32,1001116,7,BENUE,AGATU,USHA,OGWUFA,2022. BENUE,23434. AGATU,1452. USHA,1001116. OGWUFA
17mar2026,22mar2026,collect:wsHZyz9GRknZbr8h,1001117,17mar2026,OWETO CHEIF PALACE,25mar2026,MARKET SQUARE,7.9656238,7.8245581,65.7,4.966,68a86258-e9e1-4d75-af88-76fa2170b9a2,22mar2026,107,1001117,10,BENUE,AGATU,USHA,OWETO,2022. BENUE,23434. AGATU,1452. USHA,1001117. OWETO
16mar2026,16mar2026,collect:Dkf749QKwCYgVV66,1001119,17mar2026,Village Square ,26mar2026,Village Square ,7.6754267,7.7784517,304.2,4.74,5548952b-ac4f-4c4b-b15f-9d4dbe03208d,17mar2026,42,1001119,20,BENUE,APA,IGORO,EFU-OKPAKACHI,2022. BENUE,23435. APA,1463. IGORO,1001119. EFU-OKPAKACHI
16mar2026,16mar2026,collect:Dkf749QKwCYgVV66,1001120,17mar2026,Market square ,27mar2026,Market square ,7.6760867,7.7768667,281.4,4,a4cf14a2-e725-426a-b5ea-41c015418c05,17mar2026,43,1001120,17,BENUE,APA,IGORO,FIRST-LOKOJA,2022. BENUE,23435. APA,1463. IGORO,1001120. FIRST-LOKOJA
17mar2026,18mar2026,collect:sGwNaW4b9hMfbVfG,1001121,18mar2026,VILLAGE SQUARE,28mar2026,VILLAGE SQUARE,7.6873152,7.7531263,261.2999877929688,4.7,158e6dd0-a3ca-4e99-b47b-16a7e4c3b67a,18mar2026,72,1001121,19,BENUE,APA,IGORO,FIRST-OLOJEPA,2022. BENUE,23435. APA,1463. IGORO,1001121. FIRST-OLOJEPA
16mar2026,16mar2026,collect:Dkf749QKwCYgVV66,1001122,16mar2026,Chief Daniel Compound,24mar2026,Chief Daniel Compound,7.6708454,7.7869327,272.2,4.35,ff7afde8-c8fc-4bbd-8352-e370bd70e1c0,16mar2026,13,1001122,16,BENUE,APA,IGORO,OPE-OKPAKACHI,2022. BENUE,23435. APA,1463. IGORO,1001122. OPE-OKPAKACHI
16mar2026,16mar2026,collect:Dkf749QKwCYgVV66,1001123,16mar2026,Village Square ,25mar2026,Village Square ,7.6720933,7.7851289,275.3,4.95,4b25ab96-6d80-4831-a11a-29e0f985a65e,16mar2026,14,1001123,18,BENUE,APA,IGORO,SECOND-ZARIA,2022. BENUE,23435. APA,1463. IGORO,1001123. SECOND-ZARIA
18mar2026,18mar2026,collect:lNFyTCoC9CLmxSRN,1001124,17mar2026,EKLA  PUBLIC SQUARE,27mar2026,EKLA PUBLIC SQUARE,7.6548122,7.8798762,191,4.8,9655c8e2-55ad-4ec6-ab87-a7998ba80ea3,18mar2026,82,1001124,24,BENUE,APA,OBA,ICHO-EKLA,2022. BENUE,23435. APA,1470. OBA,1001124. ICHO-EKLA
17mar2026,18mar2026,collect:lNFyTCoC9CLmxSRN,1001124,28mar2026,EKLA PUBLIC SQUARE,28mar2026,EKLA PUBLIC SQUARE,7.5287363,7.8182357,301.5,5,2425acc0-21bb-465e-9adf-694c702e80a3,28mar2026,109,1001124,24,BENUE,APA,OBA,ICHO-EKLA,2022. BENUE,23435. APA,1470. OBA,1001124. ICHO-EKLA
16mar2026,16mar2026,collect:sGwNaW4b9hMfbVfG,1001125,16mar2026,ABU ATTAH COMPOUND,25mar2026,ABU ATTAH (ANTHONY ABU),7.5643468,7.8034426,254.5,4.9,41be0071-ca01-4730-9d96-104783bae88c,16mar2026,17,1001125,22,BENUE,APA,OBA,ICHO-JERICO,2022. BENUE,23435. APA,1470. OBA,1001125. ICHO-JERICO
16mar2026,16mar2026,collect:sGwNaW4b9hMfbVfG,1001126,16mar2026,OLAKOJI COMPOUND,24mar2026,AKOJI COMPOUND,7.5818608,7.8154566,225.8000030517578,4.916,9fd1362f-b6a2-4636-b713-22d3115d1bab,16mar2026,16,1001126,23,BENUE,APA,OBA,ITE-OKPODA,2022. BENUE,23435. APA,1470. OBA,1001126. ITE-OKPODA
17mar2026,18mar2026,collect:lNFyTCoC9CLmxSRN,1001127,17mar2026,AJIBE PLAY GROUND,27mar2026,ELDER OCHOLI'S COMPOUND AJIBE,7.5388681,7.8332391,252.1999969482422,5,b3aeda70-4076-4f62-9cde-01515f6a9e2a,28mar2026,108,1001127,21,BENUE,APA,OBA,OJIJI-AJIBE,2022. BENUE,23435. APA,1470. OBA,1001127. OJIJI-AJIBE
18mar2026,18mar2026,collect:lNFyTCoC9CLmxSRN,1001128,18mar2026,MARKET SQUARE A LIFETI,28mar2026,MARKE TSQUARE A LIFETI,7.6546962,7.8798929,180.3000030517578,4.7,02a0f25a-163d-4ac2-9423-a40318a4b719,18mar2026,81,1001128,25,BENUE,APA,OBA,OKWULUKWU-ALIFETI,2022. BENUE,23435. APA,1470. OBA,1001128. OKWULUKWU-ALIFETI
16mar2026,17mar2026,collect:sGwNaW4b9hMfbVfG,1001128,17mar2026,ALIFETI MARKET SQUARE,26mar2026,ALIFETI MARKET SQUARE,7.5450755,7.7483447,308.5,4.9,40b94e26-7c1a-4940-a567-2b8c2ed75358,17mar2026,35,1001128,25,BENUE,APA,OBA,OKWULUKWU-ALIFETI,2022. BENUE,23435. APA,1470. OBA,1001128. OKWULUKWU-ALIFETI
16mar2026,16mar2026,collect:0jullQWK4IuXZbZB,1001129,16mar2026,EMIE OCHOWECHI ELISHA COMPOUND,24mar2026,EFU AHOLUNDO OPEN PLACE,7.7332317,7.88585,206.4,4.7,5f088c33-50ea-46f4-ac53-7e9717a3d60d,16mar2026,6,1001129,29,BENUE,APA,OJANTELLE-AKPETE,EFU-AHOLUNDO,2022. BENUE,23435. APA,1462. AKPETE/OJANTELLE,1001129. EFU-AHOLUNDO
17mar2026,17mar2026,collect:0jullQWK4IuXZbZB,1001130,17mar2026,ADA SUNDAY COMPOUND,26mar2026,EIGECHE ODETO SQUARE,7.7412967,7.8801767,171.7,4.366,86259339-ec3c-456f-89e1-f7d5016a36ce,17mar2026,29,1001130,27,BENUE,APA,OJANTELLE-AKPETE,EIGECHE-ODETO,2022. BENUE,23435. APA,1462. AKPETE/OJANTELLE,1001130. EIGECHE-ODETO
17mar2026,17mar2026,collect:0jullQWK4IuXZbZB,1001131,17mar2026,PAUL OGLI OKO COMPOUND,27mar2026,OCHI OKWULUKWU OPEN PLACE,7.7391183,7.8800983,184.6,4.8,b773da6d-7601-44f2-85f1-e85188353b79,17mar2026,28,1001131,30,BENUE,APA,OJANTELLE-AKPETE,OCHI-OKWULUKWU,2022. BENUE,23435. APA,1462. AKPETE/OJANTELLE,1001131. OCHI-OKWULUKWU
16mar2026,16mar2026,collect:0jullQWK4IuXZbZB,1001132,16mar2026,IBRAHIM ADEJO COMPOUND,25mar2026,OJABU MARKET SQUARE,7.735135,7.884305,182,3.18,39f8f473-7bee-4105-a55c-6a053ff1c8b9,16mar2026,7,1001132,28,BENUE,APA,OJANTELLE-AKPETE,OJABU-OJANTELLE,2022. BENUE,23435. APA,1462. AKPETE/OJANTELLE,1001132. OJABU-OJANTELLE
17mar2026,18mar2026,collect:0jullQWK4IuXZbZB,1001133,17mar2026,AWODI YUSUF compound,28mar2026,OKONOKPA ODETO OPEN PLACE,7.742075,7.8803767,162.8,4.1,b0f7a4c6-e311-44d7-892c-b33c82b41c10,18mar2026,51,1001133,26,BENUE,APA,OJANTELLE-AKPETE,OKONOKPA-ODETO,2022. BENUE,23435. APA,1462. AKPETE/OJANTELLE,1001133. OKONOKPA-ODETO
18mar2026,18mar2026,collect:vkbixTcIVgAXWW24,1001139,18mar2026,Chief Nege's Compound ,23mar2026,Chief Nege's Compound ,7.2047116,8.369581200000001,137.925,1.221,882563bf-b594-4365-8d46-2484b3934225,18mar2026,50,1001139,50,BENUE,GWER-EAST,IKYOGBAJIR,AYABUBA1,2022. BENUE,23439. GWER EAST,1516. IKYOGBAJIR,1001139. AYABUBA1
18mar2026,18mar2026,collect:vkbixTcIVgAXWW24,1001140,18mar2026,Chief Iorakahaga Gbenge's Residence ,18mar2026,Zaki Iorakahaga Gbenge's Compound ,7.2049019,8.369683,152.699,1.341,7ddb4956-e0de-41b6-9c13-eb31b43b809e,18mar2026,52,1001140,47,BENUE,GWER-EAST,IKYOGBAJIR,MBAATSONGU,2022. BENUE,23439. GWER EAST,1516. IKYOGBAJIR,1001140. MBAATSONGU
18mar2026,18mar2026,collect:vkbixTcIVgAXWW24,1001141,17mar2026,Ayershima's Residence ,26mar2026,Ayershima's Residence ,7.2319496,8.334336199999999,135.461,0.849,3ad23a36-5eac-4ccb-896f-0eb90985caee,18mar2026,49,1001141,46,BENUE,GWER-EAST,IKYOGBAJIR,MBADYUM,2022. BENUE,23439. GWER EAST,1516. IKYOGBAJIR,1001141. MBADYUM
18mar2026,18mar2026,collect:vkbixTcIVgAXWW24,1001142,17mar2026,Tom-atar ,24mar2026,Tom-atar ,7.2315679,8.333819,177.935,2.804,05567fe9-f3bd-4d0a-b6cc-d430a16ba0f9,18mar2026,47,1001142,48,BENUE,GWER-EAST,IKYOGBAJIR,UGEDE1,2022. BENUE,23439. GWER EAST,1516. IKYOGBAJIR,1001142. UGEDE1
18mar2026,18mar2026,collect:vkbixTcIVgAXWW24,1001143,17mar2026,TILA Zugu's Compound ,25mar2026,Zaki Tila's Compound ,7.2310015,8.3339962,126.785,1.156,2e14ec80-f1a6-40ea-9ecb-0856efbfaff9,18mar2026,48,1001143,49,BENUE,GWER-EAST,IKYOGBAJIR,UGEDE2,2022. BENUE,23439. GWER EAST,1516. IKYOGBAJIR,1001143. UGEDE2
19mar2026,20mar2026,collect:vIF40K1bnKQOHNco,1001144,19mar2026,ATONDE JOHN'S RESIDENCE,30mar2026,AJIR VIHA RESIDENCE,7.2389183,8.3827567,126.6,3,30556dda-1d98-49cb-a9d3-70d2c28a2c22,20mar2026,93,1001144,41,BENUE,GWER-EAST,MBAYOM,NYAM-IGBA,2022. BENUE,23439. GWER EAST,1517. MBAYOM,1001144. NYAM-IGBA
18mar2026,18mar2026,collect:vkbixTcIVgAXWW24,1001147,18mar2026,Chief Ashezua Emmanuel's Residence ,30mar2026,Chief Zaki Ashezua's Compound ,7.2315458,8.383501499999999,147.448,3.317,602e9145-0f95-4b97-9831-84f01f9d8600,18mar2026,54,1001147,44,BENUE,GWER-EAST,MBAYOM,TSE-JUAMA,2022. BENUE,23439. GWER EAST,1517. MBAYOM,1001147. TSE-JUAMA
19mar2026,20mar2026,collect:vIF40K1bnKQOHNco,1001148,19mar2026,TYUNGU VINCENT'S RESIDENCE,24mar2026,VINCENT TYUNGU'S RESIDENCE,7.2417846,8.389852400000001,131.2,3.2,7f60d264-44ec-4158-94bf-aa3a77d1eb3c,20mar2026,94,1001148,42,BENUE,GWER-EAST,MBAYOM,TSE-NATU-TSE-VANGER,2022. BENUE,23439. GWER EAST,1517. MBAYOM,1001148. TSE-NATU-TSE-VANGER
17mar2026,17mar2026,collect:WHBkwQMJxvDl3bhE,1001149,17mar2026,Che ABUR COMPOUND,25mar2026,Che Abur compound ,7.51577,8.620637200000001,213.174,1.41,829312c3-14b2-44ca-a47b-938cf845b5c5,17mar2026,45,1001149,36,BENUE,GWER-EAST,SHOUGH,CHE-ABUR-ONMBAAGUNE1,2022. BENUE,23439. GWER EAST,1525. SHOUGH,1001149. CHE-ABUR-ONMBAAGUNE1
17mar2026,17mar2026,collect:WHBkwQMJxvDl3bhE,1001150,17mar2026,Chichichan market square,24mar2026,CHIHICHAN MARKET SQUARE,7.5256444,8.6401059,192.8,1.106,6b03681a-e0b4-4d91-aae2-ae79b27dd26b,17mar2026,46,1001150,37,BENUE,GWER-EAST,SHOUGH,CHIHICHAN-MBAAGUNE,2022. BENUE,23439. GWER EAST,1525. SHOUGH,1001150. CHIHICHAN-MBAAGUNE
17mar2026,17mar2026,collect:WHBkwQMJxvDl3bhE,1001151,17mar2026,Kwaghbee Tyohuna compound ,26mar2026,Kwaghbee Tyohuna compound,7.5197064,8.607075,212.482,2.22,ddeb341b-def4-4385-922a-37acff852632,17mar2026,44,1001151,38,BENUE,GWER-EAST,SHOUGH,MBAAVANDE1-NOR-IYANGE,2022. BENUE,23439. GWER EAST,1525. SHOUGH,1001151. MBAAVANDE1-NOR-IYANGE
17mar2026,18mar2026,collect:vIF40K1bnKQOHNco,1001152,18mar2026,KACHA JIMESHIOR RESIDENT,27mar2026,KACHA JIMESHIOR'S RESIDENT,7.518545,8.6599483,160.6,2.8,945956a7-26dc-49d3-95ff-95136f20d641,18mar2026,79,1001152,39,BENUE,GWER-EAST,SHOUGH,MBAAVANDE2-JORDOON,2022. BENUE,23439. GWER EAST,1525. SHOUGH,1001152. MBAAVANDE2-JORDOON
18mar2026,18mar2026,collect:vIF40K1bnKQOHNco,1001153,18mar2026,TSEBO MARKET SQUARE,28mar2026,TSEBO MARKET SQUARE,7.5571167,8.6784567,153.9,4.64,3d643324-15cc-448f-844a-23850de24456,18mar2026,80,1001153,40,BENUE,GWER-EAST,SHOUGH,TSEBO,2022. BENUE,23439. GWER EAST,1525. SHOUGH,1001153. TSEBO
19mar2026,20mar2026,collect:nAJaxEbL0pxKJJt3,1001154,19mar2026,Zaki Mgba Ajayi compound,28mar2026,Zaki Mgba Ajayi compound,7.4832309,9.402856699999999,295.164,0.959,4b73cfc0-97bb-411e-a2d7-65542a598748,20mar2026,98,1001154,53,BENUE,LOGO,MBADYUL,MBAABAJI,2022. BENUE,23444. LOGO,1572. MBADYUL,1001154. MBAABAJI
16mar2026,16mar2026,collect:nAJaxEbL0pxKJJt3,1001155,24mar2026,Zaki Tyomee Orwon residence,24mar2026,Zaki Tyomee Orwon residence,7.4918845,9.419763100000001,208.307,0.93,b19bad1a-9554-4309-8859-b236c43408ea,16mar2026,2,1001155,55,BENUE,LOGO,MBADYUL,MBAADAGI,2022. BENUE,23444. LOGO,1572. MBADYUL,1001155. MBAADAGI
17mar2026,17mar2026,collect:nAJaxEbL0pxKJJt3,1001156,17mar2026,Zaki Mlanga Iortee  residence,27mar2026,Zaki Mlanga Iortee residence,7.4985066,9.3973771,215.102,1.039,6821f764-1650-492e-9d00-c7760dd84527,17mar2026,25,1001156,54,BENUE,LOGO,MBADYUL,MBAAKAHA,2022. BENUE,23444. LOGO,1572. MBADYUL,1001156. MBAAKAHA
17mar2026,17mar2026,collect:nAJaxEbL0pxKJJt3,1001156,17mar2026,Tse Adejir,26mar2026,Zaki Abo Adejir residence,7.4990483,9.4066171,217.666,1.395,66003f2f-f2e5-4984-837b-98bda7ce09f2,17mar2026,24,1001156,54,BENUE,LOGO,MBADYUL,MBAAKAHA,2022. BENUE,23444. LOGO,1572. MBADYUL,1001156. MBAAKAHA
18mar2026,18mar2026,collect:ejXaesPctSN2Dwoo,1001156,18mar2026,Tse Ngutswen,18mar2026,Tse Ngutswen,7.7672268,9.3335604,222.658,2.191,01aaa0a0-869b-4e1a-8ea4-e7a9bff180af,18mar2026,64,1001156,54,BENUE,LOGO,MBADYUL,MBAAKAHA,2022. BENUE,23444. LOGO,1572. MBADYUL,1001156. MBAAKAHA
16mar2026,16mar2026,collect:nAJaxEbL0pxKJJt3,1001158,23mar2026,Zaki  Mbatamenhee Nenger residence,23mar2026,Zaki Mbatamenhee Nenger residence,7.4865378,9.4070798,208.307,2.726,8b4b6b0f-37e8-4694-bae9-fb7f916ad3cd,16mar2026,1,1001158,51,BENUE,LOGO,MBADYUL,UDAM-MBANYIAN,2022. BENUE,23444. LOGO,1572. MBADYUL,1001158. UDAM-MBANYIAN
19mar2026,19mar2026,collect:ejXaesPctSN2Dwoo,1001160,19mar2026,Tse Adikpo,27mar2026,"NKST church, Kwe",7.7972377,9.328355,248.639,3.445,d2db61a7-b51e-4153-be3f-0f2e15a20ab6,19mar2026,85,1001160,56,BENUE,LOGO,TSWAREV-UKEMBERAGYA,MBAAJI,2022. BENUE,23444. LOGO,1567. UKEMBERGYA/ISWAREV,1001160. MBAAJI
17mar2026,17mar2026,collect:ejXaesPctSN2Dwoo,1001162,17mar2026,Tse Adam Alijam ,17mar2026,Tse Adaa Alijam,7.8372938,9.3285108,221.089,1.715,567f50ce-8cba-4b25-81c1-83a23791e376,17mar2026,22,1001162,58,BENUE,LOGO,TSWAREV-UKEMBERAGYA,MBASHOR,2022. BENUE,23444. LOGO,1567. UKEMBERGYA/ISWAREV,1001162. MBASHOR
17mar2026,17mar2026,collect:ejXaesPctSN2Dwoo,1001163,17mar2026,Tse Tsengu,24mar2026,Imaton,7.8362044,9.2993019,198.257,2.291,a7d5a605-5d27-4b28-87e2-2d6d86f7fd89,17mar2026,23,1001163,57,BENUE,LOGO,TSWAREV-UKEMBERAGYA,MBAYAR,2022. BENUE,23444. LOGO,1567. UKEMBERGYA/ISWAREV,1001163. MBAYAR
20mar2026,20mar2026,collect:FOzm3ZA9mMc7asmX,1001164,20mar2026,Zaki Terhemba igoh,27mar2026,N.K.S.T Church Mbabaji - Mbamar,7.6294497,9.416400100000001,144.589,1.62,a6d94082-a470-4f57-8a79-0ac9bb6235b8,20mar2026,100,1001164,64,BENUE,LOGO,YONOV,MBAABAJI,2022. BENUE,23444. LOGO,1574. YONOV,1001164. MBAABAJI
14mar2026,17mar2026,collect:FOzm3ZA9mMc7asmX,1001165,17mar2026,Zaki Aondokaa Compound,23mar2026,Zaki Aondokaa Compound ,7.6431402,9.312920800000001,77.742,4.939,f589c69f-f3a9-4b76-9742-02588518c782,17mar2026,18,1001165,62,BENUE,LOGO,YONOV,MBAADE,2022. BENUE,23444. LOGO,1574. YONOV,1001165. MBAADE
20mar2026,20mar2026,collect:FOzm3ZA9mMc7asmX,1001166,20mar2026,Moses kumaga kange,28mar2026,Zaki Kumaga kange Compound,7.6517571,9.365487099999999,179.008,4.981,03596e25-48d3-421d-9e23-091d7658fb15,20mar2026,101,1001166,63,BENUE,LOGO,YONOV,MBADISHA,2022. BENUE,23444. LOGO,1574. YONOV,1001166. MBADISHA
18mar2026,20mar2026,collect:FOzm3ZA9mMc7asmX,1001167,20mar2026,Zaki Kpile Tyongi Compound,26mar2026,Zaki Kpile Tyongi Compound,7.6097248,9.372466599999999,142.649,0.986,e44b9e4a-2170-42ab-8130-4e90dbe4a821,20mar2026,99,1001167,65,BENUE,LOGO,YONOV,MBATSUM,2022. BENUE,23444. LOGO,1574. YONOV,1001167. MBATSUM
